mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,zcr,centr,bandw,contrast,rolloff,ccens,ccqt,cstft,cvqt,audio_type
-229.62073,140.78001,-6.263081,25.641481,-19.227655,6.856074,-18.400951,-28.052053,-1.61747,-8.254488,-13.741725,-18.519384,-11.997393,1.6024396,-5.9038653,-18.085943,-3.586969,-5.29004,-3.5166957,-4.998801,0.06687155330882352,1205.514776951411,1306.4560658556725,25.354876866013953,2284.6728515625,0.23847538,0.34091556,0.2793855,0.384437,real
-221.42532,129.72203,18.216286,56.439,-29.363352,6.962601,-36.30545,-18.182049,-0.20110975,-23.794743,-9.003219,-15.844988,-16.199675,-1.7619466,2.5697768,-16.468367,-1.6695226,-0.4931488,1.2908586,-4.3838716,0.12125272529069768,1672.9371228043333,1426.5092101771427,26.134751191271814,2927.1385015443316,0.25237677,0.34518927,0.25953388,0.40043837,real
-242.27356,192.10826,-42.98349,-1.3574764,4.983796,4.6485186,-14.18171,-14.428221,-3.772531,-16.118607,-2.3131337,-17.700657,-9.0392475,10.600243,-11.37302,-7.6062856,-11.992109,-5.448288,13.335668,-10.659791,0.06985328311011904,1033.7574424440775,940.2062063171934,23.849726545719488,1724.70703125,0.27814803,0.5359255,0.36783496,0.5688743,real
-131.13411,168.64128,-13.889309,25.657246,-31.195248,10.672911,-23.599222,-10.665885,-4.800467,-15.99966,-2.271597,-22.026207,-10.746032,-6.312653,-3.5060637,-15.598969,-7.879118,-0.9216271,-5.7349195,-2.3660347,0.07241892260174419,1178.528982502334,1243.242577782992,24.00699297440423,2054.7933888989824,0.26595166,0.45282924,0.37714648,0.47836372,real
-268.51605,105.91262,22.532984,54.081856,-36.653374,17.057081,-23.094532,-23.575867,-0.017897872,-8.429717,-2.9315588,-20.898945,-6.5289655,3.3758495,-8.175624,-13.936166,0.123252876,-3.1919708,1.1566238,-3.380397,0.1361907249273256,1955.7241718840746,1683.2059289348872,25.012436545566835,3656.8887400072676,0.25449377,0.42338073,0.369039,0.4766723,real
-221.18028,125.40002,-0.8546346,25.520422,-36.98811,15.645143,-19.076012,-17.359617,-6.6004257,-15.007652,2.422424,-14.514831,-12.620445,3.8618991,-2.3729188,-21.774395,-2.788358,-2.1372442,-0.029794626,0.5801039,0.1274470839389535,1873.9733668569882,1346.0283174281765,24.79175016092257,3088.0115597747094,0.2581801,0.42461264,0.3141001,0.45234272,real
-165.57483,121.614075,9.51121,59.59593,-17.876314,22.752459,-20.800783,-8.254014,-3.2705426,-29.377615,-12.735893,-28.401993,-16.473583,-9.870643,-1.2984074,-7.3745475,-6.2357903,-0.47175652,-2.792461,-5.076393,0.08607781070402298,1522.9474183991624,1640.5674632891635,24.58811039285929,3021.7024178340516,0.25677106,0.41350016,0.33397794,0.4642546,real
-218.51854,119.615166,-2.0064242,44.53537,-38.21972,9.119291,-28.690104,-6.3059783,-0.05065248,-22.68141,-10.558424,-21.816998,-7.264589,4.822537,-3.5389063,-25.163563,3.718231,0.79615134,-4.53506,2.2150764,0.13338594658430233,1876.8964220047153,1707.5341815087236,25.463512471510768,3635.7311160065406,0.23780805,0.34584957,0.29606596,0.43161178,real
-246.66138,145.21759,23.333279,26.87522,-37.52739,-8.250079,-8.735973,-11.453736,-16.391771,-23.115376,-8.773881,-14.168143,-10.905756,2.569344,-1.0933486,-14.851425,-2.0295594,-1.8931798,0.16607593,-0.04412682,0.0720725835755814,1137.236607723299,1119.1557265191411,26.91723972519208,1942.1196516170057,0.22691531,0.26105362,0.22244056,0.3143245,real
-207.33891,130.96579,15.009575,46.16961,-38.023293,3.8061814,-18.359774,-16.145563,-5.2235208,-25.004324,-11.031096,-14.3885145,-14.611733,3.4586825,-1.2906541,-23.354527,-2.693265,0.035909522,0.24576041,-6.593983,0.11661202566964286,1654.7998588935616,1393.267470712875,26.752411512119473,2759.58251953125,0.23810418,0.31783956,0.2653586,0.370272,real
-272.5176,125.83899,3.4702933,13.221264,-14.4694605,17.861483,-8.344059,-11.005901,0.61805147,-3.8178713,7.6653066,-6.47704,-8.060291,-5.0623326,-6.4320345,-11.950201,0.94487935,7.504953,-7.437428,-8.02093,0.07923473011363637,1428.936985053906,1520.9829897155796,24.45623151077263,2899.152166193182,0.25387058,0.42664912,0.38949037,0.4493799,real
-203.1123,130.41469,11.440498,40.165485,-49.74694,-5.768367,-18.287,-22.540348,-0.7232413,-15.452622,-12.805475,-9.744326,-10.635759,-2.2585373,-4.836382,-22.351786,-2.5393448,-2.8298855,-3.3382487,0.60978246,0.06927959735576923,1248.057785848247,1357.080258596781,26.702842660261425,2300.4638671875,0.23763603,0.29510552,0.2585171,0.37178954,real
-200.74335,187.15512,-3.4870315,9.799504,-8.690473,3.834695,-3.4410293,-14.178921,-22.162245,-25.584675,-10.514795,-10.145785,-11.803877,-1.9355286,2.1426313,-6.0057573,-3.390612,2.130951,2.108736,-10.765815,0.04396234556686047,791.6138339587161,909.7268350446269,24.80305711910716,1405.04150390625,0.24049984,0.3394717,0.3002482,0.3952309,real
-285.16568,132.2062,27.279377,30.931454,-28.582188,13.53411,-27.708101,-9.561663,-0.54791564,-16.291183,-3.5588393,-11.963001,-4.9390616,2.5838213,0.39071584,-17.760862,-0.9311831,-0.79715884,-8.067675,-2.4040143,0.09464426790730338,1571.6671947941065,1468.5800561899212,26.920066720655782,2877.223051264045,0.23862538,0.33041146,0.26671088,0.37354293,real
-202.65971,153.57898,-27.756468,42.315605,-23.369299,23.075487,-13.324873,-5.967522,-8.701342,-23.49412,1.1267328,-15.107516,-5.6429806,-4.702354,-2.8096285,-11.575788,-4.35658,-1.9992778,-4.321841,-3.8773322,0.09286168109939759,1483.0278326881817,1413.1229770639768,23.139280584536515,2824.222279743976,0.27209863,0.52486426,0.4328661,0.5587162,real
-230.10803,140.00642,3.5832565,51.549583,-0.33006716,-1.8237439,-14.509452,-11.207529,-1.1929862,-15.286837,-5.1499343,-2.0294292,-9.27529,-9.188201,0.06734156,-19.739956,-15.7751875,1.9074544,-9.370034,-10.387289,0.0458984375,1071.969284805275,1330.1169440975877,25.331444100151415,2269.1238758175873,0.24067123,0.35228187,0.27497593,0.37561,real
-171.99332,138.92287,13.883548,36.436195,-20.831463,12.955857,-16.41967,-21.531929,-17.144035,-15.852479,-14.129261,-20.11754,-1.9870834,-11.964506,-4.49034,-14.762846,-9.695276,3.3564422,-3.4845982,-4.8521314,0.07535996547965117,1262.480044440124,1372.491892065941,25.019795727149823,2268.497910610465,0.24100552,0.38352817,0.28811795,0.4335935,real
-242.45985,131.2506,17.054192,58.842945,-25.30917,0.53428686,-19.47298,-26.132343,-8.348365,-20.611559,-5.968089,-12.501945,-17.553638,4.52342,0.3826388,-21.374487,-2.7700775,-0.7303309,-2.662333,-3.4567015,0.06939839207848837,1318.387212497606,1405.4158499644661,25.989722585477555,2585.3614984556684,0.24499291,0.32807535,0.25246543,0.37138665,real
-177.6381,132.55518,6.964324,39.965782,-10.989104,13.379805,-9.126508,2.5008235,-1.7214619,-14.638919,-4.4334035,-12.845515,-5.206948,-9.053073,-7.9093075,-16.95497,-10.789066,-9.007149,-13.069868,-7.4002786,0.0765962146577381,1306.3294585265376,1312.695005647432,25.21894499036211,2205.230712890625,0.2049622,0.3026408,0.26775292,0.3775011,real
-194.42062,167.61713,-13.9517145,32.73437,-2.811249,4.0929017,-9.481852,-4.8679147,-9.963003,-13.846936,-3.8487253,-17.684807,-10.787296,-4.166202,-3.1524768,-11.123295,-4.548675,-1.7379228,-7.3718767,-6.8927526,0.06394213299418605,1030.4426746603865,1064.6851899670505,25.949603430810583,1879.8987100290697,0.22308828,0.2908241,0.30702516,0.3768724,real
-210.8163,171.44887,-7.6919045,54.160763,-45.163998,14.190329,-14.785305,-21.54711,12.526297,-36.20695,-8.313727,-10.427753,-23.092638,3.7535045,0.33838665,-13.273422,1.2069979,4.4889255,-5.2975664,-4.4869375,0.09727584484011628,1508.5431133488016,1315.6210289666092,23.699804771947516,2458.666140534157,0.27397504,0.56785953,0.40116766,0.6101389,real
-213.18915,130.89938,8.1434,15.549227,-31.266651,33.51607,-30.354658,-30.399498,-9.05206,-11.576012,-1.0617322,-20.70673,-9.743048,2.538487,-5.8603,-16.424358,0.54446334,-3.0764208,-0.2292826,-2.6846666,0.13938104538690477,1851.9727130697563,1299.962667485315,26.400835861522175,2921.8505859375,0.25475603,0.32708523,0.26448768,0.38444155,real
-173.66003,160.01443,-13.801838,34.339043,-1.1984874,7.7464805,-7.051467,-5.82244,-8.887139,-17.348087,-8.988573,-19.762411,-15.555089,-9.514178,-5.748786,-13.748518,-9.913795,-3.1655498,-4.613234,-6.3439927,0.04672386532738095,934.8413750381052,1130.7014527334486,24.877881973881472,1725.47607421875,0.23730265,0.33997017,0.28152832,0.38805223,real
-199.40321,143.69398,10.258343,36.09473,-15.048582,25.432158,-15.942427,-6.380553,-9.789857,-23.757998,-9.05368,-15.846123,1.8649939,-6.1336265,0.6375777,-8.541273,-10.517112,-0.06763219,-6.1768637,-8.665006,0.06009114583333333,1220.162321985176,1314.3566936927386,24.929032747441838,2052.83203125,0.25083572,0.39143485,0.3670101,0.446107,real
-235.80391,109.79715,17.258074,40.187824,-34.202076,11.502645,-28.525908,-13.593607,7.0054035,-12.109361,-11.654326,-12.403408,-4.545176,-2.7449765,1.3320466,-16.947956,-1.9491134,-0.059672777,-4.002579,-2.897034,0.12844635719476744,1866.911961483958,1632.2047414270532,25.760746609088418,3389.8519826489824,0.25321594,0.36984757,0.309574,0.40390345,real
-292.05203,124.84417,11.812611,32.639652,-20.089184,6.0312967,-13.5297785,-24.916645,-7.4305134,-11.714838,-7.2605753,-11.757458,-6.646086,4.0643888,-1.6788476,-14.161275,-3.360459,-1.7600108,-1.9308589,-3.0854216,0.0641067859738372,1264.6400601071607,1398.3000796024694,24.209759976013597,2452.2812954215115,0.24016695,0.40905035,0.31882748,0.439329,real
-215.1358,113.84115,-24.234386,97.84586,-13.870766,-10.163007,4.6994305,-24.223408,-7.1731596,-30.52928,-10.459491,-9.62054,-25.7923,1.8631337,-5.1515307,-18.783783,-4.8597574,1.9831631,-0.53928643,-8.9175625,0.08054369549418605,1524.638507039559,1538.4889035417864,25.601233295347207,3388.9756313590115,0.20844427,0.318173,0.28837925,0.38918507,real
-281.95047,133.07817,48.556114,50.86676,-5.7777467,33.13667,-12.631561,-5.0241017,0.9309782,-18.534056,-1.3002301,-16.31073,-11.66982,-6.1540003,-3.1206205,-9.490278,-8.422129,-2.3622663,-2.007899,-4.4531693,0.06449802442528736,1088.0670353487171,1367.3570209270165,22.54970461139386,1849.2566338900863,0.26257858,0.490895,0.41817883,0.5183523,real
-227.5081,100.2455,22.177279,63.863518,-35.045265,-7.2047315,-24.728622,-3.6101506,-8.670416,-31.138475,-7.33108,-4.4355187,-7.000567,-4.289929,2.3136182,-18.11435,1.3733035,-1.0230149,-7.1243668,2.3253226,0.12065310594512195,1807.432397175403,1469.6925070005154,25.817853206314354,3033.2930402057927,0.22245729,0.31261826,0.25287354,0.36196157,real
-158.80617,145.3197,-2.4748213,44.602516,-21.77609,29.713814,-23.401003,-10.8736315,-8.606839,-20.853115,5.873686,-19.5815,-9.941947,-3.7675643,-4.1158276,-13.393796,-5.700658,-3.2889752,-7.7524996,-7.309048,0.07715979287790697,1364.492510895553,1398.6036622211573,24.525561186895985,2329.216535701308,0.22462349,0.33592734,0.31812578,0.40138665,real
-248.52362,123.3638,7.6299706,18.31792,-32.35412,11.720249,-18.409903,-21.577442,-2.414,-5.40702,-10.407962,-15.0350275,-4.5992527,-6.3396053,-6.2681456,-14.257221,-4.249236,-4.224366,-5.06562,-1.9293596,0.09693359375,1489.5086259633454,1386.9450000578831,24.969681667052733,2648.87109375,0.25721216,0.40077108,0.3005023,0.395944,real
-225.10025,127.926155,8.174605,67.591835,-33.777073,-14.230744,-28.995451,-22.995975,-1.7268618,-16.418537,-10.938416,-17.96802,-15.337195,1.4085072,-2.051935,-25.128452,-1.9290993,2.9774723,-4.348363,2.4157698,0.06394477739726027,1235.4974787912051,1386.9309686074328,26.285306438268226,2517.467425620719,0.24019857,0.3343057,0.24387503,0.3503967,real
-180.214,129.2309,8.563156,45.125504,-37.133953,11.924838,-28.366667,-22.98432,-3.95811,-17.785671,-8.75136,-12.501278,-8.510488,-6.83284,-6.9542904,-19.046455,-5.438787,-3.3530593,-0.70071733,-9.092612,0.12061695772058824,1664.4327686627375,1421.2047158823827,25.923055754476913,2807.1696920955883,0.2504777,0.34697792,0.28851658,0.40972468,real
-180.1375,105.200005,-0.35222572,42.790417,-20.390266,13.166699,-17.739866,-3.6633883,-3.632779,-23.99991,-11.294783,-22.695307,-9.558193,-5.1245713,-4.821886,-11.084402,-6.1452484,1.1800917,3.029613,1.2824283,0.06503681752873564,1477.034747372014,1678.6662574653035,24.22199935418203,3129.7396955818967,0.24565779,0.38634375,0.28335956,0.41615832,real
-249.31737,119.206375,22.204346,44.849693,-39.04524,20.146704,-26.912546,-25.692778,-5.4473896,-17.607456,-9.314008,-9.861523,-7.134385,-4.4473953,7.0521502,-18.038338,-2.0689132,0.48594105,-8.088992,-1.6437498,0.11796534338662791,1721.4181454524314,1584.459290507991,27.452231733151017,3158.9960142623545,0.18856534,0.2509105,0.2270451,0.32699764,real
-173.29283,117.47448,5.393401,65.21512,-21.403032,32.6441,-17.269398,-8.553104,-11.239818,-24.359095,-3.7765093,-18.817337,-5.313345,-10.283609,2.1643815,-12.705709,-9.498463,-0.8827764,-6.3536153,-8.356571,0.12578005907012196,1781.3425096986568,1361.1149356939056,23.807008919754306,2784.216904058689,0.24843428,0.39940783,0.3660724,0.468114,real
-248.9796,175.15839,9.076135,31.47369,-15.784003,9.735429,-12.449564,-23.555136,-9.116728,-23.591846,-5.2312107,-7.3502846,-7.6058435,0.65029776,-6.072131,-5.2407627,-4.5694094,-4.5576277,-3.1636615,-6.1929507,0.07781427556818182,1107.5810854552421,1121.1100208819207,21.91461914569515,1905.4088245738637,0.27076373,0.51440734,0.35812965,0.5652738,real
-210.493,132.77388,23.884035,20.27697,-44.512573,8.947931,-18.416224,-9.119608,-6.9474945,-18.575787,-6.0381546,-16.869219,-8.41855,-2.9966543,-4.0868554,-13.295082,-3.8611763,-4.8713236,-5.2410808,-6.403199,0.118157958984375,1600.2534179927056,1393.4260860741394,26.71045690113083,2486.00830078125,0.25352353,0.31760803,0.2665401,0.36447957,real
-207.06456,135.82887,11.684775,36.684208,-26.950321,25.469349,2.9932537,-8.608883,-0.6259757,-24.239538,-9.04595,-11.57476,-9.836709,-4.080968,-1.6486088,-11.693502,-10.327272,1.6167138,-4.1489363,-5.0946956,0.10461819556451613,1523.105294750561,1372.608311675959,23.794355377039576,2589.888640372984,0.23625238,0.36820155,0.33508745,0.4376841,real
-197.38135,116.16924,7.513991,39.13097,-32.652607,11.395147,-12.372886,-20.815737,-12.6824045,-14.936396,-3.828734,-20.593637,-13.583281,1.6468308,-10.484975,-20.072077,-0.07976835,-0.4289515,0.028508052,-8.411078,0.09832835477941176,1556.515733812038,1332.1231388931722,26.403188189378124,2512.9248046875,0.24016656,0.3205891,0.24974552,0.37509754,real
-170.38385,146.84296,8.507127,31.813591,-25.664446,-2.965326,-29.179972,-15.477008,-4.965061,-27.790459,-5.9888744,-14.419658,-15.154703,-0.17363448,-5.841169,-12.93175,-5.478625,-2.416335,-0.5909859,-8.410438,0.06222179324127907,1175.668121303521,1338.2820274718106,25.71075967198814,2160.5815089026164,0.2471405,0.35492003,0.26921016,0.38386446,real
-233.1077,119.38363,5.845293,53.11455,-46.72916,29.239239,-34.121243,-25.66305,-9.394523,-16.624851,5.1430726,-21.888088,-7.949739,6.4669714,-0.3845371,-19.076452,3.2366848,-1.3818394,-2.438423,-3.4101796,0.18392305595930233,2305.677208788044,1463.2585402269638,25.302898563747085,3513.542707576308,0.268864,0.45079365,0.3285289,0.49386457,real
-230.47238,153.06337,2.0540247,40.82213,-1.724235,5.424449,-3.1311283,-3.6767755,-11.980795,-20.80429,-7.721116,-15.636298,-10.464688,-6.8265543,-7.486831,-13.256247,-8.465338,0.21960926,-2.2725158,-7.022285,0.05602175690406977,985.7957896063042,1116.9994749479117,24.06718128666972,1760.8401276344478,0.2252593,0.33699578,0.3153945,0.42000082,real
-231.12091,131.5527,8.074275,42.543545,-44.397915,6.9558196,-28.520216,-7.0270143,-4.6667466,-24.461756,-4.6746163,-11.736057,-9.58981,-2.227058,-0.1081418,-20.071692,-1.1982594,-2.1505027,-0.38927433,-4.800755,0.10095498728197674,1595.9324752000934,1530.531653275321,26.14621808028782,2930.268327579942,0.23812565,0.33978364,0.28925368,0.39466822,real
-161.57431,153.29805,0.12393727,46.967987,-28.689768,30.563976,-18.351255,-9.315296,-15.208205,-24.300224,-1.7338969,-19.37077,-6.883658,-9.385215,4.1656556,-12.100691,-11.564295,-4.428678,-6.4967012,-4.2135897,0.07894258720930232,1373.7399946217176,1407.7299127984143,23.997710790420033,2491.9674895530525,0.2588503,0.4148287,0.40679175,0.49541894,real
-188.74405,173.93217,0.57898396,36.86911,2.901803,5.6684065,-6.7355742,-4.686892,-6.5098176,-16.697163,-9.691246,-19.707905,-15.887195,-4.562753,-4.031084,-13.710547,-7.5385346,-2.9903617,-5.4855423,-8.426917,0.035309547601744186,770.8556825075789,998.5983656488713,24.35025428022336,1361.8499046148256,0.22937916,0.35507625,0.31010887,0.3974164,real
-249.5311,153.07304,4.503064,16.856874,-12.475025,8.934136,-21.970257,-28.37092,1.8013859,-11.763175,-15.24993,-15.941122,-10.307725,2.0796492,-5.0938854,-12.684258,-8.308859,-2.2767284,2.1095307,-8.95469,0.043826081031976744,955.6286682103264,1170.2385468570021,24.742224793235266,1840.0873228561047,0.26005837,0.39888704,0.29201898,0.40699574,real
-186.34363,137.46036,-17.657911,37.98523,-12.325491,13.393885,-4.541059,-6.3088613,-11.706253,-15.044809,-2.6456697,-21.453934,-10.206592,-6.232066,-7.2316985,-13.452008,-5.001572,1.388257,-5.275806,-7.561955,0.09749348958333333,1399.134582695961,1317.0675576513188,24.17294565445078,2494.3864493534484,0.23913121,0.34216404,0.34757128,0.45658523,real
-204.41637,111.63009,16.458252,63.118927,-38.484474,-1.028857,-36.26808,-10.192765,-1.3514922,-34.17322,-6.115507,-9.402043,-18.127605,-1.2691766,5.1065044,-24.054712,-2.2669322,1.4251658,-2.1336732,3.9892592,0.13421989889705882,1845.1687983077177,1483.015960615643,26.326675191741103,3179.947437959559,0.23979321,0.34299466,0.28281432,0.39495254,real
-162.16989,145.49109,15.702443,41.73139,-14.20654,20.768826,-12.573258,2.5200162,-7.692861,-19.209446,-6.3774757,-19.236496,-7.4537396,-12.228504,-2.7313094,-11.351229,-6.9687953,-4.1029863,-6.4990196,-5.1288295,0.07014590992647059,1178.4035048595558,1218.5320639016988,23.846447288304994,1884.0286075367646,0.258098,0.42217892,0.33668405,0.44678804,real
-155.52544,142.69768,-1.6207879,27.132957,-24.909037,18.316137,-27.099634,-14.781262,-7.179808,-26.056581,-2.2819097,-23.10032,-15.175747,-7.150227,-9.052006,-8.100909,-7.3453646,-5.322035,-3.0062973,-5.5406847,0.0567518789556962,1081.135944601133,1347.2061808618023,25.028548475925756,1939.6237143987341,0.23217069,0.35797617,0.25855988,0.36023048,real
-213.20079,165.21414,-16.719696,39.746513,-24.765694,10.605349,-9.090078,-18.603489,1.0327407,-16.152012,-4.125308,-12.592762,-11.520759,-5.9500656,-4.5949836,-7.020097,-10.270246,-0.014057537,-1.1911463,-8.18574,0.0805153070494186,1366.04319766378,1236.8754790548596,23.63051388630735,2381.797613099564,0.26620495,0.46049502,0.39803752,0.54363424,real
-199.82683,130.62657,10.243672,37.55422,-27.433157,11.443225,-7.652315,-17.820314,-0.5678722,-15.916507,-3.1973977,-10.77757,-11.80247,-5.2027593,-4.155603,-9.914305,-9.312715,-0.32813227,-6.9017534,-10.352372,0.0998024164244186,1505.700040414904,1506.0308967615033,23.028799504536714,2858.9082939680234,0.26667342,0.45191756,0.38527188,0.4896388,real
-228.6514,122.17597,10.123517,33.87289,-24.621635,11.972614,-34.966103,-16.834856,-8.9076185,-17.808783,-6.668485,-21.253628,-6.839555,-0.014906865,-3.6292126,-20.192257,-0.6752943,4.9554353,-6.1058145,-2.9915156,0.12274491159539473,1768.531550463702,1470.458307048753,25.055240817165565,2961.3820929276317,0.25890255,0.39242518,0.28091747,0.4245576,real
-198.80865,153.2777,-6.0985208,40.380093,-12.906323,20.434196,1.2186898,-13.765274,-6.982747,-16.198578,-10.463266,-19.413326,-12.206929,-7.9677424,-6.6894884,-9.854557,-4.9773946,-1.2985615,-1.7765782,-1.1048312,0.056930187136627904,1133.8381546817984,1367.0858269003247,22.810648935846476,2409.966047420058,0.26141405,0.44658637,0.3805393,0.49805924,real
-214.5975,107.34456,12.215506,24.816425,-33.57959,15.186515,-16.296675,-15.825128,-8.337051,-15.134882,-2.3497555,-16.544003,-12.028102,-1.5152391,-4.027928,-13.747677,1.0940415,0.7666924,0.6466793,-1.6230524,0.1341297238372093,1818.771524505671,1308.6308552644814,25.30135747034836,2933.7737327398254,0.2587071,0.38984776,0.26609007,0.42048854,real
-195.85265,137.57135,-2.0018735,51.256428,-6.5916533,0.73740566,4.944424,-15.0045805,-14.03329,-21.91049,-9.326406,-13.266732,-21.867731,-0.36123952,-0.99039954,-17.333414,-6.0291615,-3.1365213,0.8887529,-2.8955812,0.05153070494186047,1026.373119916222,1225.4658566870914,26.40794564772138,1965.1551712390988,0.20602866,0.27926457,0.25312617,0.34439078,real
-198.23848,171.09766,-6.3789363,26.558054,-9.852477,23.56547,-4.6467695,-10.599058,-0.8502145,-25.535511,3.6496487,-10.709568,-20.495647,-3.9795606,-7.8967624,-9.699801,-9.4694,0.68874735,2.104831,-7.58543,0.04705100835755814,997.4829030935646,1216.4757702707705,23.851962957689604,1831.0734238735465,0.25559208,0.4124606,0.3308623,0.48397562,real
-208.82693,122.9276,18.460934,46.589554,-14.018546,6.5952926,-21.999086,-25.622257,-13.381306,-16.01453,-7.063209,-18.748636,-15.5269165,1.6577013,-5.736142,-21.13316,-3.25042,-4.8672857,-1.364296,-3.519092,0.06933012462797619,1321.8396575187883,1343.2133712401894,25.817426326247244,2394.03076171875,0.24517223,0.31901518,0.23583943,0.34794277,real
-195.24269,130.73676,2.9063237,39.88372,-41.247734,9.630137,-18.71296,-24.97512,-13.229586,-15.368033,-4.456352,-14.160385,-7.4683137,-2.657465,-8.850744,-18.668276,-2.6733625,-6.289786,-1.0384926,-3.8123603,0.09683866279069768,1421.6106897193974,1346.6913132429886,25.907830334577888,2354.3803370276164,0.23984624,0.34212518,0.2884269,0.39916188,real
-172.2002,142.40495,6.529801,37.944683,-10.311739,27.829369,-27.361736,-12.94069,-6.806889,-18.123384,-1.3269755,-19.566605,-5.999485,-3.8658054,-1.39159,-12.947451,-8.861723,0.7480184,-0.7625159,-4.617573,0.09695955602134146,1466.0838329127125,1299.4441222341165,24.82912573055767,2347.9069407393295,0.2347449,0.36352235,0.32287428,0.40614754,real
-192.54974,143.54674,2.7820313,47.711727,-44.465416,19.75427,-22.5408,-15.242748,0.36339977,-17.358929,-16.131212,-21.932291,0.59588563,-3.5460756,0.34648335,-11.588339,-3.2470589,-3.7740524,-6.1064396,1.5291733,0.08400708575581395,1447.1714239047344,1517.4271253765596,25.938224472896056,2733.0892873364824,0.25168663,0.37840986,0.30536264,0.44840539,real
-260.22348,114.46496,12.247863,49.084076,-15.017022,-5.7105613,-11.360162,-15.292585,1.0674183,-13.22141,-6.441063,-6.3559804,-11.813244,4.116769,-1.1669111,-14.09688,-0.9682672,1.1240531,-1.821717,-5.776528,0.04168559229651163,1088.0806016991903,1409.939039965774,25.200583993751582,2286.400515534157,0.24189818,0.36897057,0.31989637,0.38693628,real
-202.47829,160.2104,-5.053062,37.770542,-9.153948,-2.3244643,-20.036123,-25.676935,-8.485137,-22.58718,-6.887227,-9.213366,-17.85488,0.7130032,-3.781091,-14.696235,-5.7757072,-4.2228127,-4.755696,-8.611956,0.04816750919117647,927.4780419166914,1045.0134923432986,24.666601500094245,1543.8039981617646,0.24206871,0.33867577,0.27863207,0.36904258,real
-210.3413,129.99644,5.3302097,43.52537,-39.661522,3.851761,-18.1538,-20.659775,-4.47619,-21.358591,-8.396402,-14.4079075,-15.10379,3.5465462,-0.9416211,-18.275873,-3.2300138,-3.2103915,-1.0794514,-3.4396818,0.1025390625,1518.2345940545129,1343.1343581956166,26.27814463511465,2669.610523897059,0.2619348,0.32551485,0.25510776,0.3721033,real
-259.79657,106.87763,31.26353,49.838333,-20.973854,17.505878,-26.638475,-16.93503,-9.392258,-14.708709,0.7020873,-20.809551,-7.3171406,5.2718763,-3.794744,-15.818036,0.18469325,1.3141853,-0.12777124,-2.2093718,0.12015693132267442,1820.6409513438862,1435.3025304710852,24.647546701699433,2998.1229560319766,0.24244823,0.4166249,0.3015898,0.4934514,real
-237.9801,130.56456,11.043494,26.88964,-27.056938,2.0422423,-15.633474,-27.216217,-4.252628,-13.450377,-9.599603,-18.205532,-10.516189,3.0906284,-7.7228703,-11.988002,-7.072588,0.87399715,3.022862,-7.10695,0.07480355196220931,1269.420015043718,1290.9690370835767,24.998214788486106,2241.581406704215,0.24228743,0.33446133,0.25810492,0.38109258,real
-182.02522,129.61833,15.564449,41.360607,-21.75326,30.178501,-13.652179,-8.792136,-8.0824995,-18.268097,2.4519129,-12.430147,-9.162531,-8.76079,4.027959,-15.223098,-12.803989,-1.5166732,-7.7672815,-6.653963,0.08356422601744186,1509.3090210526725,1548.1596735238709,23.60659057979355,2714.936296329942,0.25030395,0.44445825,0.425181,0.4866044,real
-185.49991,154.19647,-11.189856,22.7497,-35.416473,20.083376,-34.328644,-16.912024,-3.486,-21.059477,-10.495129,-16.228796,-7.172172,-5.970613,4.111724,-19.583515,-9.534062,-0.07797298,-1.3287863,-7.4091606,0.09354409826807229,1471.8590540377397,1385.4976267729064,24.34233380058099,2563.8780708772592,0.24609964,0.37117955,0.30837786,0.44120333,real
-243.44118,111.902275,1.9044803,47.101204,-30.025005,23.212885,-23.853022,-23.031282,-1.2020538,-15.315537,-6.018613,-19.760468,-8.098388,3.597197,-3.2361891,-19.674025,-1.2234306,-1.5367987,-4.4932704,-3.2456505,0.14808548328488372,2017.7793633224003,1593.3137767298065,25.92688356473058,3529.8178029614824,0.22364864,0.33772486,0.31762174,0.41657814,real
-261.16132,95.580864,13.385576,41.369633,-15.045558,4.927846,-25.483986,-15.906659,0.6563262,-13.720372,-10.387079,-15.450788,-1.2830057,2.030542,-7.8908515,-10.000499,-1.3731881,-0.16104457,4.0322623,2.9872625,0.0915016351744186,1515.9497260809567,1474.802360941142,24.28919369341537,2637.191417605378,0.25278592,0.38729882,0.310466,0.43270382,real
-224.40671,156.66528,3.610013,42.70418,-20.016504,-2.877581,-12.689099,-28.815018,-7.868663,-14.881457,-6.695905,-15.037993,-15.829041,10.712703,-6.445927,-20.620049,1.5098077,-2.3239877,0.14428519,1.0807816,0.050820993822674417,1018.1329155212821,1150.0694470418312,24.649946968124752,1833.8276707848838,0.24874884,0.34695235,0.27084792,0.3887422,real
-169.4848,162.6752,0.8121895,15.781843,-30.991179,11.35395,-9.765786,-14.197722,-3.2539532,-19.73377,-7.557116,-15.223971,-16.040733,-1.34904,-8.235391,-21.22092,-5.776048,-5.886325,-8.64432,-5.407865,0.03332950367647059,891.1945031459218,1173.2108310384972,24.724201682387122,1514.9241727941176,0.23413627,0.3509897,0.28117874,0.37819946,real
