mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,audio_type
-221.2406,75.596115,-20.232992,61.547077,-48.42819,9.758682,-46.332066,-15.300283,-22.947258,-3.9919322,-13.837566,-13.26299,-12.227845,-11.988811,1.0631849,-29.644163,3.2790332,-16.225838,-4.508695,-9.97861,real
-254.9065,174.62337,-39.592247,32.145287,3.7208507,-22.831327,-23.008465,3.447908,-15.284567,-12.0168705,-8.279856,-13.643253,12.075002,-11.347854,-13.088609,-2.0476627,-3.6346858,-7.7415514,-9.269573,-0.89776015,real
-270.99927,113.95391,-21.715887,28.390375,-24.027357,-9.288002,-30.18494,-8.36608,-19.220398,-5.798742,-14.520967,-12.025737,-10.996124,-6.5292406,3.1904848,-23.0561,2.7645664,-9.9234705,-9.318222,-7.6231112,real
-282.48712,99.76632,-40.756374,23.101618,-40.233906,-7.1863065,-30.22933,-9.411231,-27.034441,-3.4334555,-20.522846,-9.563525,-7.1012034,-8.519462,1.3777056,-25.34499,0.062545,-15.909616,-1.2853339,-8.485332,real
-191.58719,147.43108,-34.82691,61.16536,-0.029421533,3.0662673,-6.5311327,9.181475,-13.115244,2.5995183,-4.896318,-5.702326,3.2516875,-13.290945,4.3317747,-0.7041883,2.3369687,-5.2216663,4.3966165,-3.0806742,real
-254.64073,97.47394,-32.277733,40.746372,-28.477486,-7.1701913,-39.788895,-17.19583,-21.87901,3.1006017,-18.079401,-13.457279,-7.0224605,-11.044878,-1.3968422,-22.5688,-0.71404713,-14.468569,-0.7264215,-8.194027,real
-242.91858,113.681755,-27.994099,28.735846,-18.968185,-9.574328,-44.583908,-17.90514,-18.402033,0.028778262,-14.807522,-12.051669,-6.520432,-9.990641,0.11502669,-12.357821,4.809074,-10.821564,0.8004044,-12.675809,real
-297.93707,113.56377,-28.426804,41.21989,-17.521555,9.71713,-31.184711,-24.87685,-10.502285,-16.943521,-19.078388,-18.677095,1.7386825,-17.479605,6.2494926,-5.844927,-12.832258,2.875088,-18.841507,-9.569884,real
-235.70984,106.68628,-22.049345,80.02107,-33.410316,39.45689,-21.693146,24.910769,-8.64911,-0.21887146,0.72699195,-7.046285,7.91739,-11.546153,11.863806,-8.156246,6.772142,-2.5987926,5.044969,0.86472076,real
-201.96294,134.2144,-25.531,61.96472,-14.835479,26.157787,-17.767769,3.8142297,-19.504955,-5.621114,5.1843023,-10.536723,0.6464297,-11.241533,12.691508,-12.456213,-3.5805674,-4.286383,-6.0183077,-5.561741,real
-245.47581,125.15387,-23.598364,27.322687,-42.008617,-7.674334,-29.351307,-5.324697,-22.116209,-8.579934,-23.769854,-16.193146,-4.1668415,-6.1356635,-1.0206014,-23.776695,5.5187116,-12.704567,-3.095686,-6.3765783,real
-256.78656,134.10675,-2.478926,53.446316,-9.222436,27.957682,-5.417791,14.09727,-5.2554326,9.427467,9.09717,0.2636491,12.589608,-0.7902417,15.153439,-0.20775138,5.187689,5.574327,7.235369,1.084001,real
-292.59454,97.01424,-24.034575,58.04639,9.320343,-1.5455264,-16.9283,-30.495407,-13.011267,-6.6934304,-9.337005,-12.345646,3.8260715,-4.54138,-5.1401553,1.8970665,-4.5328984,-2.4059842,-4.9110765,-6.0514226,real
-202.18985,179.33604,-50.57221,34.699203,5.610338,-0.55689365,-12.714876,-3.2306223,-2.1335917,-4.2113447,8.036516,-8.307192,5.537311,2.3835135,3.4697547,2.9815564,-3.1352956,4.0361376,-2.0541608,1.6904926,real
-313.55347,91.10425,-11.596995,21.57453,-38.44176,-11.690615,-26.622023,-11.311751,-7.0395656,-14.367078,-18.913864,-0.05466081,-4.269014,-6.803964,-3.2537115,-19.679728,-1.7380124,-10.383617,-5.610048,-10.42062,real
-175.89943,151.0637,-50.022114,28.79656,-28.306385,-3.3868763,-25.722578,-24.880848,-19.934408,-15.088034,-3.4911118,-24.757248,-2.0671997,-14.823343,-9.976718,-6.4750957,-14.395473,-4.47467,-14.929233,-5.8242836,real
-254.5612,112.0561,-44.212963,33.821365,-34.405323,4.0839715,-33.02152,-13.82635,-27.228508,3.4067383,-17.896309,-14.737511,-4.455611,-8.265282,-5.039569,-26.314167,3.4626696,-19.473694,-2.620065,-10.410458,real
-183.83553,103.10192,-14.579233,72.056816,-39.740475,11.310091,-22.34252,0.5080371,-11.747612,8.557096,-8.088333,-9.030626,6.080163,-11.736446,5.951739,-5.495347,4.261621,-15.541947,0.45412293,-3.108363,real
-239.35603,139.5219,20.951424,70.59137,13.626354,17.053926,-6.74887,3.0341902,-6.5011954,-4.023855,-4.2547207,-11.588093,0.4582673,-10.456883,1.7015281,-4.4174986,-4.0769944,-3.1303658,1.0121613,0.37031677,real
-273.71442,113.5323,19.806553,55.144497,-23.806076,29.72405,-1.29762,8.984054,-5.8732533,1.2717402,5.9657054,-3.096309,5.2345905,-11.157819,8.226423,-6.178854,-0.7683249,-1.9253913,-1.009031,-0.72301054,real
-200.27281,123.89172,-14.560359,48.55046,-15.038326,21.582462,-24.670795,-1.4400233,-18.784693,-6.786819,-2.877832,-13.701469,7.9324226,-11.599443,2.7123096,-11.718325,-2.5198305,-7.168972,-4.8566504,-3.2547166,real
-255.12396,177.4104,-54.90096,8.22798,-13.140196,-6.205282,-16.886875,-3.6668746,-20.280224,0.1520855,3.5874732,-14.783326,1.3427383,-13.145881,-0.50073284,-3.5340645,-10.787876,-2.5899017,-3.6345894,-8.446735,real
-304.13693,117.39461,-24.074226,18.34716,-5.9630394,-23.52716,-13.431992,-16.721407,-22.430677,-15.266834,-6.432348,-12.859685,-9.45287,-6.9754577,-10.994763,-9.148563,-9.650341,-6.509667,-1.8726002,-8.304972,real
-284.03156,100.982544,-16.109833,14.540479,-36.3772,2.465544,-22.403978,-9.614721,-32.047478,-4.4738474,-4.353033,-6.4184084,-3.1048257,-4.191573,3.6974702,-21.018614,1.8718177,-9.164943,-2.8280053,-7.0460653,real
-270.75888,146.67882,-78.07476,10.108538,-11.892328,-22.860271,-19.953037,-7.648049,-10.831654,-15.359792,0.80337816,0.13668913,-0.83256793,-2.5575314,0.25616765,-3.2291439,-1.4960445,-0.014358498,-0.30623522,-0.13870747,real
-198.92825,152.03796,-68.56035,50.147614,-10.004035,0.50603706,4.040451,-1.0732208,-9.399541,6.8805676,-0.08508028,3.3924518,3.6740932,-3.4322584,8.213893,-2.4015932,5.784286,-7.341764,2.4141915,-1.861413,real
-242.50148,115.88297,-15.155627,51.01755,-49.20016,-24.847738,-29.547947,-7.076804,-13.818701,-18.51307,-28.880598,-2.5821435,-12.633594,-10.920579,0.16865395,-22.071743,0.52499187,-18.272337,-0.3181586,-12.793573,real
-230.36595,120.92437,-42.89841,34.437103,-24.651443,-16.651228,-19.570421,-23.936695,-18.103449,-11.584713,-8.2870035,-28.55479,-12.034518,-14.128513,-11.342073,-15.018253,-19.468819,-7.462309,-14.638579,-5.5554724,real
-216.63205,172.62502,-32.998978,14.374972,-22.928885,-18.027342,-18.683878,-2.1451066,-9.572628,-7.513845,-8.848412,1.4779496,-3.333716,-17.39329,8.060609,-9.509747,-7.5792193,0.2781325,-0.64495796,-3.8843443,real
-290.4911,141.99663,12.3831215,46.579872,1.9272479,19.277391,4.2813773,1.6353337,11.610212,-1.9893811,11.050036,1.1046494,4.1935635,4.9247007,2.4033046,6.9048076,1.869918,7.423109,2.1041887,1.7845824,real
-216.37233,101.810875,-37.28782,58.350883,-44.301662,-7.5788517,-43.865196,-5.845006,-7.8348527,-0.2860744,-25.513298,-13.332288,-4.3530903,-6.3514066,1.930788,-22.594746,7.091179,-15.08174,0.019387366,-6.6773787,real
-237.59166,165.25232,-53.66051,23.238533,-11.504259,-18.283981,-6.973654,-3.891838,-12.669919,-0.5668231,1.5738875,-8.076392,-8.436149,-4.6139827,5.9894857,-5.768062,-5.310233,0.51359683,1.1817263,-5.698078,real
-256.97144,89.758354,-26.770908,47.611137,-28.56209,-12.490357,-39.491085,-16.71086,-19.23046,-3.8949091,-12.879044,-14.453111,-11.801681,-3.8539445,-0.7867363,-25.727724,-0.030516328,-11.665542,-1.2845908,-6.3586206,real
-214.87422,138.98917,-28.405666,36.10535,-2.731811,-9.318704,-4.81789,-6.0327234,-5.4012094,-5.157973,-13.881559,-7.891918,-2.27155,-13.597992,-5.16495,-13.920922,-10.382842,-10.382242,-15.611382,-7.8292174,real
-187.27257,112.393524,-16.389528,63.430058,-19.55727,37.785107,-22.4631,20.818665,-9.285705,1.6623749,0.9728723,-4.531094,5.721496,-7.7936954,15.663321,-5.186711,11.888835,-1.8131647,10.619118,2.9010289,real
-270.9214,129.88591,-29.007689,35.44023,-27.046988,-29.804754,-24.404364,-7.3447547,-23.888214,-7.7012644,-29.499,-9.592321,-14.098884,-16.381445,1.660981,-26.810637,-1.5424355,-13.504666,-8.015568,-14.429827,real
-202.5601,146.12813,10.699256,34.49333,-23.014067,14.493655,-8.562602,-0.3850338,-2.1683342,-6.3489227,-6.193797,-5.4611287,-0.531185,-8.175774,0.53703165,-4.848067,1.8854907,-0.29954052,-1.1658014,-2.9984925,real
-187.43466,160.56688,-39.31531,55.90102,8.285559,15.942896,0.9923478,2.5291572,1.1702422,-0.9500902,19.993172,-8.2913265,-1.5803517,-1.2358639,3.7083802,6.2118726,-4.7869368,2.99051,-5.544359,-2.3797202,real
-199.18068,115.588135,-9.633889,47.863495,-19.169592,19.32559,-9.926139,-1.7780441,-11.23603,-3.8403382,-3.8613393,-11.797706,2.7162435,-11.920059,-1.0364039,-11.24125,-3.905237,-7.45427,-9.9711,-7.733574,real
-243.38882,91.72097,-17.886736,34.978916,-27.384533,-5.945424,-38.119743,-12.042248,-22.74731,1.627499,-12.503826,-6.569163,-8.317024,-4.838482,3.521218,-22.089813,5.5934854,-15.286774,-5.4565616,-14.620195,real
-280.3796,124.21579,-6.1800117,48.819893,10.000162,-12.854516,11.927903,15.684678,-12.334556,4.3018765,12.633124,-0.3051604,5.7048345,-0.644598,2.3209755,5.0379367,2.2306044,-0.5796462,3.456444,2.9032533,real
-265.42157,93.74178,-18.368399,35.647964,-34.895332,-17.175152,-27.270836,-2.591329,-26.672186,-8.339839,-18.58949,-11.362891,-6.0000477,-14.072243,1.786084,-21.36303,-5.433629,-11.760776,-6.4358153,-11.137797,real
-227.93698,151.78928,-45.343323,26.540224,-7.3336477,-16.486464,-24.847095,-7.8138313,-11.924069,-3.911514,-6.9769998,-5.0174,-2.9942374,-9.072285,4.782031,-7.1795607,-7.5025563,-7.3637576,-3.1035252,-11.902788,real
-243.53162,155.1193,-19.549995,53.66698,-12.832035,2.1223736,12.504258,4.745721,4.9812627,-5.412699,5.6920676,-1.5450387,0.5281117,1.152496,2.4946935,-3.3588705,-5.2425423,-0.11418667,0.30548322,1.2280526,real
-197.9573,165.68706,-39.48542,49.84131,-2.8698728,-0.63517445,-2.5916362,12.917066,-15.416864,5.606553,-1.0525217,-13.222816,2.828592,-6.975224,4.6772304,-5.9886427,0.66620624,-2.1957998,1.6638434,-5.004095,real
-234.0695,112.63993,-52.506706,12.375339,-39.048603,19.837643,-39.520184,-16.063986,-19.602999,9.384406,-13.434278,-17.043818,-3.4022508,-10.173796,-5.5811124,-19.7372,4.06168,-18.282703,-3.1159787,-14.318511,real
-242.90692,110.58229,-19.676245,28.349806,-36.382095,17.208834,-20.74153,2.9159317,-33.411816,-2.2348638,-7.1711874,-12.247716,4.479921,-10.540806,8.3117895,-12.144802,6.404529,-5.778009,-4.570496,-9.3712015,real
-178.53604,165.66908,-14.522172,47.338863,-18.058903,16.0356,-6.8420815,15.453735,-22.456991,-8.024818,1.7440399,-8.6216545,8.152899,-15.882498,8.073577,-6.722214,-7.016902,-6.638398,-4.2199864,-6.6784086,real
-256.51492,87.87859,-38.153374,35.88593,-35.695858,4.7463617,-32.24506,-23.725939,-26.786966,1.6559649,-14.6687155,-13.882623,-7.898351,-8.548022,-1.5326705,-20.179665,-3.6558309,-19.002897,1.3338379,-13.647541,real
-195.03682,124.66595,-45.0261,37.90265,-30.328762,3.714279,-18.799301,7.6250615,-14.522717,2.0044785,-1.2172189,-9.614439,0.47512752,-13.713661,-1.6292195,-18.233004,-1.8436688,-9.423211,-10.602231,-9.373482,real
-274.62646,101.90711,-19.9586,39.576855,-24.713356,-3.511657,-36.43652,-15.9660225,-18.58637,1.6805089,-19.16416,-10.68382,-1.7288685,-0.26586232,2.2498052,-22.07585,1.4485437,-10.707323,0.18576537,-11.370214,real
-232.75081,186.68349,-44.057304,1.252246,6.576682,-26.435106,-21.799017,0.50794494,-15.523301,2.566569,-3.1583796,-11.828529,11.931506,-5.8712206,-7.0801244,-8.980733,-4.278699,-1.9618794,-12.495707,-3.3003829,real
-238.06612,81.43213,-27.22146,58.5507,-31.986395,-19.284616,-45.434814,-24.381525,-5.359432,-5.8916774,-24.813478,-10.544099,-8.19821,-5.5482388,-0.9247512,-21.897541,-2.152859,-16.65,-1.0378436,-0.13254607,real
-226.47275,125.87921,-2.4775867,47.604496,-2.0436733,26.50848,3.6664891,21.09056,-6.3126874,6.433327,9.802764,-0.7182861,7.166608,-3.8503017,8.782385,0.6079048,3.2049115,1.6333007,6.9261656,0.9693723,real
-221.30383,88.25033,-28.596512,71.13225,-15.670163,36.285713,-9.450257,15.723462,-8.039515,11.073839,1.9278668,4.595232,12.416289,-4.8789077,10.355459,-8.637766,15.953783,-2.2147713,4.582396,-3.4601676,real
-309.971,94.500145,-2.1913981,33.377625,-46.981503,-2.4301689,-33.949203,-9.340453,-21.74011,-2.6408443,-12.037377,-9.6949,-4.699561,-5.7819242,-1.6299186,-18.337461,2.8962774,-15.371561,0.25118783,-9.345586,real
-210.372,124.72051,-41.502872,49.22279,-33.271988,-28.89318,-34.912544,-19.769405,-22.377506,-4.102072,-22.996855,-12.285005,-6.874089,-9.537822,-2.8926902,-20.49995,-0.24974409,-15.416953,1.2053053,-7.519231,real
-179.27765,150.98637,-27.419071,51.198574,-24.568525,8.059636,-27.297672,-24.979294,12.041459,-14.483749,-0.41062906,-7.7992196,-8.539819,-6.705252,4.2533603,4.5948744,-6.657483,7.211738,1.4532454,-6.680392,real
-262.54688,120.47865,-43.98081,18.251171,-40.14252,13.04875,-34.438725,-18.92385,-31.326208,4.3664465,-2.6126966,-18.751556,-7.409634,-2.6344752,-1.5905758,-25.907038,-0.76678246,-13.9499235,-0.61289144,-13.318747,real
-271.94714,109.17943,-11.0701885,35.688572,-58.955814,-4.0707893,-22.377264,-15.1339445,-15.383346,-3.0649445,-14.452521,-12.118078,-6.063694,-3.158006,-3.943265,-19.35796,0.21237661,-16.696264,-1.2100121,-11.843221,real
-221.77486,83.986916,-24.31112,47.87362,-41.58765,-17.923668,-48.29945,-13.75273,-15.975752,-12.925812,-23.585382,-12.682037,-8.962547,-12.648693,-5.537546,-28.462687,0.731548,-14.586124,-6.8623047,-5.5120573,real
-226.74419,174.88216,-45.19401,25.561201,-15.762336,23.29333,-10.971982,-13.677829,7.555794,-7.43211,6.4029083,-8.298945,-0.38520777,-4.788323,2.940857,3.648601,-6.038559,4.134464,-4.481065,1.9669842,real
-272.61093,121.372375,-12.739615,28.922852,-26.578869,-19.634386,-19.842407,-12.57733,-22.11444,-3.4613233,-9.267084,-14.88058,-12.319115,-3.047047,2.241718,-12.010585,-4.1261764,-12.019895,1.8152113,-6.2746058,real
-197.4032,140.27763,-42.924267,76.99467,-27.782356,27.05952,-10.921265,-3.5195148,10.674147,-12.3746395,10.848957,-11.560648,4.6680307,-6.2367735,5.2989693,1.2218081,-12.341832,7.529461,-3.3382428,-0.19935292,real
-240.57274,109.25424,-20.785604,27.959122,-32.47792,-13.754505,-31.962086,-3.5286272,-27.531582,-4.2189164,-14.858493,-18.203924,-6.6534142,-10.100448,2.575545,-18.730034,1.2759733,-8.115969,-3.8633666,-12.745524,real
-208.4962,139.56827,-56.497692,36.25303,-33.312706,-11.795386,-16.662796,-27.239038,-11.2779,-3.705353,-13.885798,-8.607591,-12.077056,-4.0073204,3.154899,-10.978092,-7.2754426,-11.440722,3.5201318,-13.5989895,real
-283.70032,134.51059,-26.26792,-0.5981244,-21.051882,-1.9494236,-18.26727,-20.964563,-13.996407,-5.0346766,-9.341358,-14.570744,-8.119962,-7.936022,-3.892875,-8.434553,-2.7677715,-4.0039353,-1.8272921,-1.8410945,real
-190.40076,128.29797,-28.19049,61.402008,-28.91751,32.503822,-16.091427,12.655982,-14.591737,2.930297,0.6946183,-1.8008374,14.106004,-6.4649544,10.66741,-6.0065246,5.8878617,-6.220682,8.234668,-0.054741453,real
-226.17784,121.07379,-36.316074,27.218088,-36.396137,-18.720554,-32.827496,-3.8029025,-21.828972,-22.706553,-11.515852,-10.685439,-16.037989,-5.5321736,-3.1757092,-19.577034,-0.6528721,-12.196919,-0.058966555,-14.172393,real
-197.17784,122.30106,-31.221437,41.820286,-12.481511,2.3153877,0.3662328,-2.0627358,-9.452498,-4.5951014,-8.601301,-7.760019,-3.5853739,-13.247047,-2.1241994,-15.915697,-7.4746404,-7.899843,-14.073387,-8.603478,real
-234.7015,111.52556,-30.595732,39.576603,-37.55965,-2.1011717,-35.498756,-19.514553,-23.24772,-0.13165712,-17.328508,-14.749885,-5.6471496,-8.864855,-4.234537,-19.803596,-0.1490601,-20.326468,0.41093323,-8.141361,real
-266.10614,92.33233,-29.848597,21.481554,-27.717888,-11.022738,-35.996307,-12.374554,-17.00082,-7.16956,-20.934874,-10.636691,-3.5675151,-5.663429,-1.5553716,-20.07677,0.5958331,-12.693339,-3.1131384,-9.081764,real
-199.24281,80.77485,-46.66201,74.42639,-34.240417,28.104475,-32.1373,-3.5632296,7.988409,-12.500849,9.269003,-14.637019,10.105949,-8.851386,8.424116,-0.027923737,-9.275233,7.614819,-6.1749625,-0.49432078,real
-206.24905,142.51395,-18.841818,45.57999,-28.348524,23.555588,-6.725178,11.862213,-7.962575,2.0316906,10.054359,2.3217273,9.655148,-9.833073,9.507242,-5.9033146,3.324852,-0.11205068,-5.2478404,-2.4754686,real
-243.68544,164.05527,-14.1767845,48.3387,10.923605,5.945986,10.811334,-0.9091378,1.4297135,2.0684457,7.705654,3.1169782,6.844928,-1.8167932,-0.996912,6.5929294,-1.3811252,0.04106491,-0.041698612,-1.7506294,real
-235.59712,115.8861,-18.436054,42.444004,-36.7685,-15.298418,-28.467087,-18.033287,-14.215392,-3.1243286,-20.754248,-6.398765,-8.844916,-5.7603054,3.4535217,-19.823744,-0.36872676,-11.997933,-1.6179988,-9.851544,real
-208.24377,125.20089,-16.765436,39.072464,-14.867635,4.902751,-0.705058,-3.0506463,-3.8133976,-1.1809618,-10.040289,-9.936315,1.512393,-14.212266,-7.1249595,-13.999367,-10.873762,-7.7911096,-14.35127,-8.972792,real
-161.42052,80.246574,-46.57932,52.26112,-36.73961,34.87435,-32.86774,7.180728,-22.726938,-0.87938744,-6.2300696,-3.807445,15.798295,0.9310191,21.380402,-17.545141,-10.634151,-18.189407,10.602839,2.1000183,real
-237.90364,116.20528,-24.784782,29.422594,-46.13135,-17.299345,-32.143192,-0.13809739,-19.599066,-21.949993,-14.362818,-9.244621,-9.306741,-4.5056305,4.102636,-22.974085,-0.40862265,-7.2884984,-2.5287075,-8.341632,real
-283.21353,96.205536,-15.938893,31.32704,-29.914211,-18.481384,-18.809137,-13.330722,-19.626053,-0.22333536,-14.894865,-6.293674,-9.960934,-5.2050133,0.21768422,-18.803337,-0.271091,-14.098352,-5.397739,-8.068419,real
-260.485,97.409485,-15.651588,41.86389,-49.152355,-1.6452912,-23.162825,-15.413604,-26.22568,-2.993737,-5.538321,-9.220683,-6.305523,-9.649328,-8.405804,-17.437403,-1.1439958,-16.526737,4.1617427,-11.974038,real
-258.77454,100.48848,-28.89127,24.679377,-36.60322,-8.697461,-31.400145,-19.082792,-17.87405,-1.4092622,-15.73834,-13.983673,-8.891577,-5.0114107,-4.3086185,-21.709572,-1.35758,-17.22939,-5.208596,-9.713337,real
-238.75224,144.05272,28.062874,61.5667,-8.5507145,14.154241,-4.152858,6.584717,-7.7693152,-0.2562479,1.8586943,-9.526483,-1.6606932,-9.606322,7.8985004,-7.1324086,-3.5396557,-1.4399419,-3.6649005,-2.414888,real
-186.73418,126.24967,-22.7539,65.50589,-17.762447,29.114191,-26.154926,1.9147164,-24.595264,-5.132756,-1.6714778,-18.171225,4.33643,-8.339625,15.018936,-14.046291,0.63591427,-4.1607223,-6.3635488,-5.1925282,real
-173.05818,148.53377,-38.50594,53.35938,-31.544147,23.413641,-10.858167,0.36427322,3.3719423,-8.646811,16.4198,-7.0089293,7.1011176,-3.0119605,9.158169,12.153848,-0.31963614,5.37277,0.5353799,-0.1516747,real
-264.29218,109.36264,-28.771254,39.429367,-29.135736,2.548059,-33.853573,-25.025091,-16.955877,5.1955757,-22.341333,-16.632566,-2.939553,-8.453739,-6.606579,-15.539012,0.11440108,-17.9556,-0.45690796,-10.470696,real
-228.94292,178.126,-42.7392,26.08273,1.9030564,2.5407486,-0.36501896,0.15037988,-8.979687,-9.160842,-2.984303,-8.55048,-2.66907,-11.890771,-7.5549574,-1.7049483,-4.982611,-5.9621973,-4.5446544,-5.4490514,real
-235.11667,95.83304,-32.192272,39.176754,-35.080837,-23.778547,-42.01754,1.1109042,-35.002106,-8.112834,-16.918892,-10.64464,-8.022015,-13.886786,3.7310545,-25.819311,4.1930137,-15.154195,0.35246179,-9.267306,real
-214.31613,152.29681,-25.202784,18.079332,-16.330355,9.895411,-14.509159,-11.307693,-26.010778,-8.803762,-13.854969,-12.28247,-0.9445991,-12.651493,-3.8826203,-11.633987,-2.372696,-4.9620256,3.958229,-6.404797,real
-393.81552,114.3356,-3.4437916,61.681484,12.227382,10.996257,23.634348,-0.7371904,14.2927685,3.979993,3.5953422,9.241936,-0.7531197,11.856091,7.6506405,2.84734,5.9286213,3.5237248,8.074727,1.3090861,real
-258.40253,130.30588,-33.470406,27.850456,-22.350157,-9.560727,-17.830145,-13.826309,-13.804327,-17.207314,-8.5736,-9.9197645,-8.593589,-5.5037155,-5.5238347,-10.671761,-1.8431959,-9.623048,-5.2517815,-0.99746,real
-197.22212,145.19223,-36.23722,66.66461,13.657872,-4.3752503,-5.72179,12.210077,-16.57946,4.476841,-5.079175,-9.317645,4.702196,-12.105825,1.5185767,-2.7289083,-0.47335663,-3.645063,3.3100274,-4.8118362,real
-185.67738,151.2379,-31.742413,51.352203,-6.969435,-1.1531059,-10.74111,-2.8857257,-0.27453578,-1.362732,8.359277,-10.707256,11.153916,0.072823286,0.43483585,2.9040625,-7.869915,5.099236,-6.143757,2.2920437,real
-242.67307,97.24375,-1.4655046,50.93388,-42.820244,-6.5795703,-34.396828,0.893104,-30.97766,-12.093335,-11.734819,-19.670696,-3.848214,-15.526252,0.13847983,-14.377753,1.3069662,-10.92388,0.75663286,-6.3611126,real
-362.5627,121.189285,3.7698736,31.270245,16.129435,6.381907,11.686635,6.577946,2.930053,5.1467495,8.429206,5.732098,3.8896403,1.7500108,7.504074,9.738832,5.77757,7.9698625,6.5884166,3.633822,real
-272.80032,175.81334,0.339762,29.707401,-9.046999,-16.31515,-3.2819066,-3.3234088,-20.450567,-5.4315286,-6.700792,-14.485795,1.4435089,-5.267327,-3.4674914,-5.9736953,-5.45213,-4.9046054,-9.855391,-5.6673465,real
-258.27432,154.21953,-7.109655,40.658707,-11.49983,-2.634541,1.448994,14.098925,-3.8111265,0.8813018,16.774614,-6.7263584,13.609422,0.98410386,-0.26337346,4.065965,-5.8896217,4.358142,0.5446369,-0.7044816,real
-249.87303,140.92862,18.144396,54.537804,-4.3486185,20.898846,-8.379807,11.076427,-3.9608803,-0.9942897,2.5407665,-5.7957273,4.2557807,-10.536158,5.558179,-5.3176613,-3.336032,-3.599366,0.46679324,-0.54273134,real
-242.78625,162.114,-20.096378,15.54558,-14.143856,18.358723,-3.3850267,11.610621,3.2577188,3.3584461,1.8091125,-2.072029,0.2520463,-14.003109,1.502972,-1.2489648,1.4330716,-0.7893519,3.3759637,-3.0904047,real
-171.44221,145.55411,-27.811731,51.30847,-8.549017,16.296602,-11.7523365,6.7905364,-13.284561,3.8972435,-15.507612,-10.494547,-5.0156484,-21.654985,16.327703,-4.8799367,-3.3756776,-14.276561,-2.9621692,-6.7287927,real
-192.63277,162.5926,-17.952324,66.775505,-4.424713,14.715583,-8.862417,-4.222815,-1.5379816,-5.763206,9.950269,-12.489644,12.031333,-6.7274585,-3.6661355,6.36371,-17.661171,2.1559403,-4.4039817,-9.142609,real
-242.04378,97.310745,-17.540981,41.066074,-46.236378,-23.894735,-27.420748,-0.16435003,-32.185158,-14.989641,-19.335054,-4.7091103,-2.7386134,-7.655863,0.99257106,-23.233301,4.1429577,-15.235307,-6.4314013,-8.963272,real
-245.78464,112.54608,-17.716196,44.74422,-39.00306,-10.208862,-26.34987,-10.387259,-16.670595,-7.055983,-17.796495,-6.1034365,-12.929949,-5.811379,-2.6367736,-21.298504,1.1775784,-15.328288,4.963975,-14.721079,real
-290.7526,129.2508,-20.817461,43.933876,-3.858136,9.84612,-1.6154689,7.6443977,-9.532544,6.6334004,7.485791,2.5713732,12.003775,-1.2616885,8.868512,0.412026,3.6610212,-1.9935278,3.1338382,-0.48225307,real
-208.72719,97.05455,-19.23934,38.67815,-35.375965,-6.050157,-18.725252,-25.03821,-25.657894,1.4422678,-11.27712,-11.766253,-9.2302265,-2.5727694,0.35752916,-19.441101,2.135749,-12.765263,-2.583188,-11.465126,real
-254.50014,115.95782,-25.720705,44.506958,-20.862717,-27.642853,-29.745558,-9.280961,-28.83214,-16.118994,-17.088493,-7.644204,-9.5332365,-10.640964,-0.5732116,-17.523811,3.0635314,-8.65386,-3.5606287,-8.025469,real
-185.57932,174.41852,-26.137707,41.95305,-4.466379,24.723742,-19.02064,5.576352,-27.122429,-1.5566633,1.3124053,-14.171738,9.092727,-13.637577,16.131647,-6.5993314,-4.5802393,-4.64102,-6.1827374,-3.2179444,real
-231.8098,89.41912,-18.441471,57.524128,-24.801983,-18.208065,-41.218235,-9.227638,-14.664973,-11.193781,-27.537651,-0.9181636,-8.333473,-8.192312,4.831264,-26.74694,5.4241195,-12.694027,-3.668175,-10.969972,real
-212.81216,153.1503,-35.1957,49.873295,-3.8074822,8.3234625,-4.703493,12.85434,-16.287373,6.540027,1.3115063,-3.0048978,4.3384824,-8.482234,7.8432903,-7.886153,2.4209535,-3.7733989,2.7406044,-4.858,real
-242.51234,150.96982,-44.05542,49.724106,3.2696958,6.2507873,-4.9936876,-8.636409,-13.304268,-1.9766579,-2.5510662,-3.7953587,-3.415413,-0.3902765,4.906439,-4.9515524,6.101251,-4.036145,5.6903143,-2.5779018,real
-177.5389,124.95767,-54.434204,42.314705,-21.175224,17.145203,-21.70352,-3.0572925,-22.19368,0.8133296,-8.3695135,-11.496876,-1.2582486,-16.401867,7.1603127,-13.938976,-2.7748508,-3.8060436,3.1141229,-6.8041563,real
-173.4898,131.94057,-22.634392,54.89869,-25.194414,21.361237,-35.163494,8.817438,-17.720392,-6.03511,9.0975895,-17.495163,5.2239766,-11.767462,4.4665895,-7.222397,-0.35783115,-7.5674944,-1.9353801,-5.6375823,real
-196.94044,162.8971,-41.673546,68.81015,-9.149864,-11.644812,28.823587,-6.956708,1.9452004,3.6931136,1.5029125,8.07301,1.6268102,2.6043842,7.090701,-1.471446,-5.627235,2.6640675,-0.36501765,-2.942099,real
-203.7129,112.36538,-65.27034,77.96471,-39.52194,19.604372,-4.687425,-8.384753,4.4731092,-7.2796764,15.018378,-3.0162177,5.1115146,-6.888772,6.943188,-1.3026831,-9.922855,3.1245453,-2.9557624,-1.0600828,real
